IdCompra,IdPropietario,IdDocumento,NoDocumento,IdProveedor,RetencionRenta,Concepto,IdTipoCompra,DeducibleServiciosMedicos,DeducibleColegiatura,DeducibleCombustible,DeducibleDonaciones
210,2,3,6044497,15,FALSO,"Compra de Materiales
Pegamento pvc Tansit 125 ml",1,FALSO,FALSO,FALSO,FALSO
211,2,3,3896,1,FALSO,"Compra de Medicamentos
Cozaar 50mg* 14 Tabletas",1,FALSO,FALSO,FALSO,FALSO
212,2,3,74773,67,FALSO,"Compra de Materiales
Chapa doble Pasador Derecha",1,FALSO,FALSO,FALSO,FALSO
213,2,3,6041355,15,FALSO,"Compra de Materiales de Fontaneria
Destapador Tuberia Super
Destapador Tuberia Super",1,FALSO,FALSO,FALSO,FALSO
214,2,3,7561,89,FALSO,"Compra de Materiales
Ladrillos Rojos 30*30",1,FALSO,FALSO,FALSO,FALSO
215,2,3,6127,82,FALSO,"Compra de Combustibles y Lubricantes
Gasolina Energy 8000",1,FALSO,FALSO,FALSO,FALSO
216,1,3,466450,9,FALSO,"Compra de Gasolina
Power Plus 90 Octanos",1,FALSO,FALSO,FALSO,FALSO
217,1,3,8502,90,FALSO,"Gastos de Administración
2 Cintas Compatibles",1,FALSO,FALSO,FALSO,FALSO
218,1,3,469247,9,FALSO,"Compra de Gasolina
Power Premian",1,FALSO,FALSO,FALSO,FALSO
219,1,3,6294,91,FALSO,"Compra de Accesorios Varios
Bateria 26 Perform.",1,FALSO,FALSO,FALSO,FALSO
221,1,3,35743,92,FALSO,"Compra de Papelería
1 Resma de Papel Bond",1,FALSO,FALSO,FALSO,FALSO
222,1,3,125215,95,FALSO,"Compra de Materiales
2 Bolsas de Cemento",1,FALSO,FALSO,FALSO,FALSO
223,1,3,6043892,15,FALSO,"Compras Varias
1 Manguera Plástica
1 Cuelga todo Heromet",1,FALSO,FALSO,FALSO,FALSO
224,1,3,6043893,15,FALSO,"Compra de Accesorios de Limpieza
Alfombra Antides Gumy
Cloro Hipoclorito Granulado
Cloro Tricloro Tabletas Cl Plus
Acido Muriatico
Kit Probador Agua Piscina Hth.",1,FALSO,FALSO,FALSO,FALSO
225,5,3,470053,9,FALSO,"Por Compra de Combustibles y Lubricantes
361 Power Premiun.",1,FALSO,FALSO,FALSO,FALSO
226,3,3,8013377,12,FALSO,Pago de Energía Eléctrica,1,FALSO,FALSO,FALSO,FALSO
227,2,1,17971050,12,FALSO,Pago de Energía  Eléctrica,5,FALSO,FALSO,FALSO,FALSO
228,2,1,17917053,12,FALSO,Pago de Energía Eléctrica,5,FALSO,FALSO,FALSO,FALSO
229,2,1,DS000F051211136,13,FALSO,Pago por Servicio de Agua Potable,5,FALSO,FALSO,FALSO,FALSO
230,2,1,4995084,3,FALSO,"Pago Cuota Mensual Por Servicios de Línea Inalámbrica
Personal",5,FALSO,FALSO,FALSO,FALSO
231,2,3,3878002,3,FALSO,Pago de Línea Fija,1,FALSO,FALSO,FALSO,FALSO
232,2,1,234685,40,FALSO,Pago de Cuota Mensual Por Servicios de Cable,5,FALSO,FALSO,FALSO,FALSO
233,2,1,17965358,12,FALSO,Pago de Energía Eléctrica,5,FALSO,FALSO,FALSO,FALSO
234,1,1,17955881,12,FALSO,Pago de Energía Eléctrica,5,FALSO,FALSO,FALSO,FALSO
235,1,1,17971047,12,FALSO,Pago de Energía Eléctrica,5,FALSO,FALSO,FALSO,FALSO
236,1,1,DS000F051222581,13,FALSO,Pago por Servicio  de Agua Potable,5,FALSO,FALSO,FALSO,FALSO
237,1,3,3878021,3,FALSO,Pago por Servicio de Línea Fija,1,FALSO,FALSO,FALSO,FALSO
238,1,1,17955881,12,FALSO,Pago de Impuestos de Alcaldía,5,FALSO,FALSO,FALSO,FALSO
239,1,1,17971047,12,FALSO,Pago de Impuestos de Alcaldía,5,FALSO,FALSO,FALSO,FALSO
240,2,1,17965358,12,FALSO,Pago de Impuestos de Alcaldía,5,FALSO,FALSO,FALSO,FALSO
241,1,3,46139,25,FALSO,"Por Servicios de Planchado y Lavado de Ropa
7 Pantalones
4 negros 
1 Azul
1 Verde
1 Bg m",1,FALSO,FALSO,FALSO,FALSO
242,1,1,347732,74,FALSO,"Compra de Productos Alimenticios
1 Paquete de Filtros",5,FALSO,FALSO,FALSO,FALSO
243,2,3,7365,18,FALSO,"Compra de Materiales
1 Mtr de Arena
3 Bolsas de Cemento
20 Ladrillos de Obra",1,FALSO,FALSO,FALSO,FALSO
244,2,3,101611,54,FALSO,"Compra de Materiales
3 Piezas de Lamina
50 Piezas de Tornillo Autoroscante",1,FALSO,FALSO,FALSO,FALSO
245,2,3,3661,1,FALSO,"Compra de Medicinas
Famotidina",1,FALSO,FALSO,FALSO,FALSO
246,1,3,6044107,15,FALSO,"Compra de Fertilizantes y Otros
Fertilizante Sulfato Amonio
Col. Latex Turquesa Claro.",1,FALSO,FALSO,FALSO,FALSO
247,1,3,31202,7,FALSO,"Compra de Medicamentos
2 Cozaar  50
1 Avandamet 2/500",1,FALSO,FALSO,FALSO,FALSO
249,1,3,6050410,15,FALSO,"Compra de Accesorios para Inodoro
Tanque para Inodoro Caroma
Col. Latex Turquesa Claro",1,FALSO,FALSO,FALSO,FALSO
250,2,3,125313,95,FALSO,"Compra de Materiales
2 Bolsas de Cemento cesa
2 Tubos 1/2
4 Codos  1/2
2 Tee Lizas de 1/2
1 Mt. De Arena
2 Adaptadores Machos de 1/2
1 Tangit 240 ml",1,FALSO,FALSO,FALSO,FALSO
251,1,3,473500,9,FALSO,"Compra de gasolina
361 Power Premiun",1,FALSO,FALSO,FALSO,FALSO
252,2,3,8641,9,FALSO,"Compras Varias
1 Tarjeta Personal",1,FALSO,FALSO,FALSO,FALSO
253,2,3,473489,9,FALSO,"Compra de Gasolina
361 Power Premiun",1,FALSO,FALSO,FALSO,FALSO
254,1,3,3679,1,FALSO,"Compra de Medicinas
Fastun Gel 60gr",1,FALSO,FALSO,FALSO,FALSO
255,1,1,DS000F051367741,13,FALSO,Pago por Servicio de Agua Potable,5,FALSO,FALSO,FALSO,FALSO
256,2,1,DS000F051367627,13,FALSO,Pago por Servicio de Agua Potable,5,FALSO,FALSO,FALSO,FALSO
257,1,3,31284,7,FALSO,"Compra de Medicinas 
1 Caja de Amaril",1,FALSO,FALSO,FALSO,FALSO
258,2,3,474304,9,FALSO,"Compra de Gasolina
361 Power Premiun",1,FALSO,FALSO,FALSO,FALSO
259,5,3,474888,9,FALSO,"Compra de Gasolina
361 Power Premiun",1,FALSO,FALSO,FALSO,FALSO
260,1,3,474676,9,FALSO,"Compra de Gasolina
361 Power Premiun",1,FALSO,FALSO,FALSO,FALSO
261,2,1,273476,40,FALSO,"Pago de por Servicios de Cable
Correspondiente a un mes",5,FALSO,FALSO,FALSO,FALSO
262,2,1,50387010,3,FALSO,Pago por Servicios de Línea Fija,5,FALSO,FALSO,FALSO,FALSO
263,1,3,167427,23,FALSO,"Pago por Servicios de Internet
Correspondiente a un Mes.-",1,FALSO,FALSO,FALSO,FALSO
264,2,3,474346,9,FALSO,"Compra de Gasolina
361 Power Premiun.",1,FALSO,FALSO,FALSO,FALSO
266,4,3,25795,34,FALSO,"Compra de Medicamentos
Cebion Calcio Efervescente
Celestone Tab de SMG Unit
Teojan Gold",1,FALSO,FALSO,FALSO,FALSO
267,2,3,5153145,2,FALSO,"Compra de Accesorios 
Gancho para Cortina
Gancho para Cortina
Llave para Chorro
Abate en Bolsita
Abono Universal Azul  1 Lbra.",1,FALSO,FALSO,FALSO,FALSO
268,1,1,746114,74,FALSO,"Compra de Accesorios para limpieza
Paquete de Bolsas para Jardin",5,FALSO,FALSO,FALSO,FALSO
269,4,3,121294,97,FALSO,"Compra de Accesorios para Guitarra
Estuche duro para Guitarra Clasica
Guitarra Electrónica Caja Estrecha",1,FALSO,FALSO,FALSO,FALSO
270,5,3,430,98,FALSO,"1 Tarjeta Alo
Cog 104993855",1,FALSO,FALSO,FALSO,FALSO
271,1,1,31357,7,FALSO,"1 Caja de Abamdamet
1 Caja de Cozaar 50mg
1 Caja de Anlosyn 10mg
60 Lorazepam 2mg",5,FALSO,FALSO,FALSO,FALSO
272,2,3,509,49,FALSO,Valor de Reparación de Aguas Negras en Apartamentos Sosa Situados en 12 Avenida Norte #2-10 de Santa Tecla.,1,FALSO,FALSO,FALSO,FALSO
273,2,3,510,49,FALSO,"Valor de Reparación de Agua Potable, Pisos y Techos en Apartamentos #17 de Apartamentos sosa de la Décima Avenida Norte #2-10 Santa Tecla.",1,FALSO,FALSO,FALSO,FALSO
274,2,1,DS000FO51789107,13,FALSO,Pago de Consumo de Agua Potable,5,FALSO,FALSO,FALSO,FALSO
275,2,3,10383,81,FALSO,"Por servicios Varios
Copias
Empastado de libro",1,FALSO,FALSO,FALSO,FALSO
276,2,3,12599,99,FALSO,"Compra de Gasolina
Gasolina Premiun (Energy 8000)",1,FALSO,FALSO,FALSO,FALSO
277,1,3,479671,9,FALSO,"Compra de Gasolina 
361 Power Premiun",1,FALSO,FALSO,FALSO,FALSO
278,2,1,70313,1,FALSO,"Compra de  Medicamentos
Levadura Cervez
Co- Diovan 80/12.5
Vetaratad 120mg *30 Tablet
Winasorb* 200 Tabletas
Vitamina C 500*100 Mk",5,FALSO,FALSO,FALSO,FALSO
279,2,3,101850,54,FALSO,"10 Piezas de tubo Industrial.
5  Piezas de Tubo Industrial
2 Piezas de Polic C
2 Piezas de Lamina
2 Piezas de Angulo 1/8
5.5 Libras de Electrodo",1,FALSO,FALSO,FALSO,FALSO
280,2,3,125835,95,FALSO,1 Chapa Derecha,1,FALSO,FALSO,FALSO,FALSO
281,2,3,4906426,100,FALSO,"1 Pieza de  Sierra de Acero
1 Pieza de sierra de Acero Plata
1 Pieza de Sierra de Acero Plata",1,FALSO,FALSO,FALSO,FALSO
282,2,3,480028,9,FALSO,"Compra de Gasolina
361 Power Premiun",1,FALSO,FALSO,FALSO,FALSO
283,1,1,3388764,101,FALSO,1 Tarjeta  para Celular de Personal,5,FALSO,FALSO,FALSO,FALSO
284,2,1,582321,82,FALSO,"Compra de Gasolina
Energy",5,FALSO,FALSO,FALSO,FALSO
285,2,1,18200007,12,FALSO,Pago de Alcaldía,5,FALSO,FALSO,FALSO,FALSO
286,2,1,18200007,12,FALSO,Pago de consumo de Energía Eléctrica,5,FALSO,FALSO,FALSO,FALSO
287,2,3,3907770,3,FALSO,Pago por Consumo de línea Fija,1,FALSO,FALSO,FALSO,FALSO
288,1,1,18229283,12,FALSO,Pago de Energía Eléctrica,5,FALSO,FALSO,FALSO,FALSO
289,1,1,18229283,12,FALSO,Pago de Alcaldía,5,FALSO,FALSO,FALSO,FALSO
290,1,1,51821040,13,FALSO,Pago por Servicios de Agua  Potable,5,FALSO,FALSO,FALSO,FALSO
291,1,3,3907789,3,FALSO,Pago por Servicios de línea Fija,1,FALSO,FALSO,FALSO,FALSO
292,5,3,480509,9,FALSO,"Compra de Gasolina
361 Power Premian.",1,FALSO,FALSO,FALSO,FALSO
293,1,1,68230,1,FALSO,"Compra de Medicamentos
Amaril 2.0 * 20.
Cozaar  50mg*14 Tabletas.",5,FALSO,FALSO,FALSO,FALSO
294,1,3,5941814,15,FALSO,"Compra de Materiales de Construcción
Hilo Nylón P/ orilladora.
Válvula Stop Eco",1,FALSO,FALSO,FALSO,FALSO
295,1,3,481711,9,FALSO,"Compra de Gasolina
361 Power Premian",1,FALSO,FALSO,FALSO,FALSO
296,1,3,76086,67,FALSO,"Compra de Materiales
1 Candado Latinado",1,FALSO,FALSO,FALSO,FALSO
297,2,1,5050052,3,FALSO,Pago Por Servicios de  Línea Móvil.,5,FALSO,FALSO,FALSO,FALSO
298,2,1,18243473,12,FALSO,Pago por Servicios de Energía Eléctrica.,5,FALSO,FALSO,FALSO,FALSO
299,2,1,18243473,12,FALSO,Pago de Alcaldía,5,FALSO,FALSO,FALSO,FALSO
300,1,1,18243467,12,FALSO,Pago de Alcaldía,5,FALSO,FALSO,FALSO,FALSO
301,1,1,18243467,12,FALSO,Pago de Energía Eléctrica.,5,FALSO,FALSO,FALSO,FALSO
302,1,1,18293739,12,FALSO,Valor Pago de Energía Eléctrica.,5,FALSO,FALSO,FALSO,FALSO
303,1,1,18293739,12,FALSO,Pago de Alcaldía.,5,FALSO,FALSO,FALSO,FALSO
304,1,1,52016615,13,FALSO,Pago por Servicios de Agua Potable.,5,FALSO,FALSO,FALSO,FALSO
305,2,1,52016671,13,FALSO,Pago por Servicios de Agua Potable.,5,FALSO,FALSO,FALSO,FALSO
306,3,3,8017485,12,FALSO,"Valor Pago de Energía Eléctrica.
Casa en Orilla al mar",1,FALSO,FALSO,FALSO,FALSO
307,2,3,17079,82,FALSO,"Compra de Gasolina
Pull Enegy 8000",1,FALSO,FALSO,FALSO,FALSO
308,1,3,483085,9,FALSO,"Compra de Gasolina
361 Power Premian.",1,FALSO,FALSO,FALSO,FALSO
309,4,3,497,103,FALSO,Por Servicios Médicos a su Persona,1,FALSO,FALSO,FALSO,FALSO
310,2,3,1198,104,FALSO,Por Servicios Clínicos Prestados a su Persona.,1,FALSO,FALSO,FALSO,FALSO
311,1,3,7525,18,FALSO,"Compra de Materiales
3 Bolsas de Cemento.",1,FALSO,FALSO,FALSO,FALSO
312,2,3,7683,89,FALSO,"Compra de Materiales.
Unidad Tubo Machimbre",1,FALSO,FALSO,FALSO,FALSO
313,2,3,7678,89,FALSO,"Compra de Materiales.
35 Unidades Tubo Machimbre de 6""",1,FALSO,FALSO,FALSO,FALSO
314,1,3,76111,67,FALSO,"Compras Varias.
1 Brocha
Solvente Mineral
1/4 de Pintura Fiesta Color Negro.",1,FALSO,FALSO,FALSO,FALSO
315,1,3,7526,18,FALSO,"Compra de Materiales.
1 Metro de Grava
2 Metros de Arena
3 Bolsas de Cemento
25 Ladrillos de Obra",1,FALSO,FALSO,FALSO,FALSO
316,1,3,7529,18,FALSO,"Compra de Materiales
2 Bolsas de Cemento",1,FALSO,FALSO,FALSO,FALSO
317,1,3,7530,18,FALSO,"Compra de Materiales
2 Bolsas de Cemento",1,FALSO,FALSO,FALSO,FALSO
318,1,3,484083,9,FALSO,"Compra de Gasolina
361 Power Premian.",1,FALSO,FALSO,FALSO,FALSO
319,2,4,4945873,100,FALSO,"Compra de Materiales
1 Galón de Acido Muriático",1,FALSO,FALSO,FALSO,FALSO
320,2,3,484544,9,FALSO,"Compra de Gasolina
361 Power Premian",1,FALSO,FALSO,FALSO,FALSO
321,1,3,484443,9,FALSO,"Compra de Gasolina
361 Power Premian",1,FALSO,FALSO,FALSO,FALSO
322,1,3,484545,9,FALSO,"Compra de Gasolina
361 Power Premiun",1,FALSO,FALSO,FALSO,FALSO
323,1,1,3758,105,FALSO,"Compra de Papelería
12 Fólderes tamaño Carta",5,FALSO,FALSO,FALSO,FALSO
324,1,1,24096,29,FALSO,"Compra de Papelería
3 Lápiz Facela
1 Sacapuntas
11Sobres tamaño /o",5,FALSO,FALSO,FALSO,FALSO
325,5,3,484841,9,FALSO,"Compra de Gasolina
361 Power Premiun",1,FALSO,FALSO,FALSO,FALSO
326,2,3,6524306,15,FALSO,"Compras Varias
Destapador Tuberia super
soda cáustica
foco fluor essential
Canister acero Inoxidable
Vajilla Ceramica
Pila  Alcalina Duracel
Pila Alcalina Rayobac",1,FALSO,FALSO,FALSO,FALSO
327,2,3,652430,15,FALSO,"Compras Varias
Hielera Flexible
Deposito de Vidrio Para Alimentos
Forro Plástico Para Ropa
Lámpara de Escritorio",1,FALSO,FALSO,FALSO,FALSO
328,2,3,6546632,15,FALSO,"Compras Varias
Cuchara Plástica para Cocina
Espátula Para Cocina",1,FALSO,FALSO,FALSO,FALSO
329,2,3,8721,9,FALSO,Compra de Una Tarjeta para Teléfono,1,FALSO,FALSO,FALSO,FALSO
330,1,1,351549,11,FALSO,"Compra de Medicinas
Advantage II* 50 Tiras",5,FALSO,FALSO,FALSO,FALSO
331,5,3,10453,81,FALSO,Copias y Empastado,1,FALSO,FALSO,FALSO,FALSO
332,2,1,50803033,3,FALSO,Pagos por Servicios Prestados de Teléfono de Línea Fija.,5,FALSO,FALSO,FALSO,FALSO
333,1,1,3793,1,FALSO,"Compra de Medicinas
Avandia 4mg*14 Tableta Tira
Cozaar 50mg *14 Tbletas",5,FALSO,FALSO,FALSO,FALSO
334,1,3,4054909,23,FALSO,Pago de Internet y Cable.,1,FALSO,FALSO,FALSO,FALSO
336,1,3,22380,106,FALSO,"Gastos de Papelería
Blok de Comprobantes de Crédito Fiscal del 001-150
Blok de Facturas de Consumidor Final del 001-100",1,FALSO,FALSO,FALSO,FALSO
337,1,1,3803,1,FALSO,"Compra de Medicinas
Famotidina 40mg",5,FALSO,FALSO,FALSO,FALSO
338,1,1,3822,1,FALSO,"Compra de Medicinas
Cozaar 50mg * 14 tabletas
Amaril 2.0 * 20",5,FALSO,FALSO,FALSO,FALSO
339,1,3,166122,107,FALSO,Compra de Tres Libros de Contabilidad de Compras,1,FALSO,FALSO,FALSO,FALSO
340,1,1,55576764,13,FALSO,Pago por Servicio de Agua Potable,5,FALSO,FALSO,FALSO,FALSO
341,1,3,495046,9,FALSO,"Compra de Gasolina 
361 Power Premiun",1,FALSO,FALSO,FALSO,FALSO
342,1,3,3946518,3,FALSO,Pago Por Servicio de Line Fija,1,FALSO,FALSO,FALSO,FALSO
343,2,3,22383,106,FALSO,"Gastos de Papeleria
Blok de Comprobantes de Crédito Fiscal del 001 - 150
Blok de Facturas de Consumidor Final del 001-100",1,FALSO,FALSO,FALSO,FALSO
344,2,3,482097,9,FALSO,"Compra de Gasolina
361 Power Premiun",1,FALSO,FALSO,FALSO,FALSO
345,2,3,394499,3,FALSO,Pago por Servicios de Línea Fija,1,FALSO,FALSO,FALSO,FALSO
346,2,1,311707,40,FALSO,Pago por Servcios de Cable e Internet,5,FALSO,FALSO,FALSO,FALSO
347,2,1,52388969,13,FALSO,Pago Por Servicios de Agua Potable,5,FALSO,FALSO,FALSO,FALSO
348,2,1,18474574,12,FALSO,Pago por Servicios de Energía Eléctrica,5,FALSO,FALSO,FALSO,FALSO
349,2,3,100436,108,FALSO,"Compra de Gasolina
Shell   Defenda",1,FALSO,FALSO,FALSO,FALSO
350,3,3,22382,106,FALSO,"Gastos de Papelería
Blok de Comprobantes de Crédito fiscal del 001- 150
Blok de Facturas de Consumidor Final del 001-100",1,FALSO,FALSO,FALSO,FALSO
351,4,3,22381,106,FALSO,"Gastos de Papelería
Blok de Compropbantes de Crédito Fiscal del 001-150
Blok de Facturas de Consumidor Final del 001-100",1,FALSO,FALSO,FALSO,FALSO
352,5,3,22379,106,FALSO,"Gastos de Papeleria
Blok de Comprobantes de Créditos Fiscal del 001-150
Blok de Facturas de Consumidor Final del 001-100",1,FALSO,FALSO,FALSO,FALSO
353,5,3,493165,9,FALSO,"Compra de Gasolina
361 Power Premiun",1,FALSO,FALSO,FALSO,FALSO
354,5,3,8746,9,FALSO,Targeta Para Teléfono Personal,1,FALSO,FALSO,FALSO,FALSO
355,5,3,495590,9,FALSO,"Compra de Gasolina
361 Power Premiun",1,FALSO,FALSO,FALSO,FALSO
356,1,3,4635,1,FALSO,"Compra de Medicinas
Avandamet 4 mg *28",1,FALSO,FALSO,FALSO,FALSO
357,1,3,4636,1,FALSO,"Compra de Medicinas 
Cozaar 50mg * 14 tabletas",1,FALSO,FALSO,FALSO,FALSO
358,3,3,8021577,12,FALSO,Valor pago de Energía Eléctrica en Casa a la Orilla de Mar,1,FALSO,FALSO,FALSO,FALSO
359,2,1,18527779,12,FALSO,Valor Pago de Energía Eléctrica de la casa Situada  Frente al casino Tecleño Numero 2-B.,5,FALSO,FALSO,FALSO,FALSO
360,1,1,18527774,12,FALSO,Valor de Pago de Energía Eléctrica de la casa Situada en  7a Calle Oriente 3-4 Santa Tecla.,5,FALSO,FALSO,FALSO,FALSO
361,1,1,18527774,12,FALSO,Valor Pago de Impuestos de Alcaldía  de la casa Situada en la 7A Calle Oriente 3-4 Santa Tecla.,5,FALSO,FALSO,FALSO,FALSO
362,1,3,195,109,FALSO,Boleto Aereo Via Taca con Destino a Miami las fechas de 17 al 22 de Mayo,1,FALSO,FALSO,FALSO,FALSO
363,2,3,194,109,FALSO,Boleto Aereo Via Miami  las fechas del 17 al 22 de mayo,1,FALSO,FALSO,FALSO,FALSO
364,1,1,4642,1,FALSO,"Compra de Medicinas
Cozaar 50mg * 14 Tabletas
Sulfader Polvo *60 grs",5,FALSO,FALSO,FALSO,FALSO
365,5,3,487419,9,FALSO,"Compra de Gasolina
361 Power Premiun",1,FALSO,FALSO,FALSO,FALSO
366,5,3,487416,9,FALSO,"Compra de Gasolina
361 Power Premiun",1,FALSO,FALSO,FALSO,FALSO
367,1,1,737244,74,FALSO,"Compra de Insepticidas
Raid
Raid",5,FALSO,FALSO,FALSO,FALSO
368,4,3,26954,34,FALSO,"Compras Varias
Locion Capilar",1,FALSO,FALSO,FALSO,FALSO
369,5,3,489396,9,FALSO,"Compra de Gasolina
361 Power Premiun",1,FALSO,FALSO,FALSO,FALSO
370,1,3,46476,25,FALSO,"Por Servicios de Lavado y Planchado de las Siquientes Prendas.
1 Chunpa Sencilla negra
1 Trage Clasico Gris
1 Pantalon Calsico Beige Medio",1,FALSO,FALSO,FALSO,FALSO
371,1,3,489923,9,FALSO,"Compra de Gasolina
361 Power Premiun",1,FALSO,FALSO,FALSO,FALSO
372,4,3,245,110,FALSO,"1 Reg de Dominio por un Año ""ovni.com.sv"".-",1,FALSO,FALSO,FALSO,FALSO
373,2,1,51354079,3,FALSO,Valor Pago de Recibo por Servicios de Línea Fija,5,FALSO,FALSO,FALSO,FALSO
374,2,1,52646761,13,FALSO,Valor de Pago de Recibo de Pago de Agua Potable,5,FALSO,FALSO,FALSO,FALSO
375,1,1,52646875,13,FALSO,Valor Pago de Recibo de Agua Potable,5,FALSO,FALSO,FALSO,FALSO
376,2,3,10527,81,FALSO,"Compras Varias
Copias Empastado.",1,FALSO,FALSO,FALSO,FALSO
377,2,3,6611070,15,FALSO,"Compras Varias
Vastago Ducha 
Asiento Ducha",1,FALSO,FALSO,FALSO,FALSO
378,1,3,490554,9,FALSO,"Compra de Gsolina
361 Power Premiun",1,FALSO,FALSO,FALSO,FALSO
379,1,3,173491,23,FALSO,Valor Pago de Recibos de Internet y Cable,1,FALSO,FALSO,FALSO,FALSO
380,2,1,5122654,3,FALSO,Valor Pago por Servicios de Telefonia Inalambrica,5,FALSO,FALSO,FALSO,FALSO
381,2,1,349577,40,FALSO,Valor Pago de un  mes de Señal de Cable,5,FALSO,FALSO,FALSO,FALSO
382,2,1,52789104,13,FALSO,Valor Pago por Servicios prestados de Agua Potable.,5,FALSO,FALSO,FALSO,FALSO
383,2,1,1557212,3,FALSO,"Valor Pago de Servicios de Lnea Fija.
Colonia Flor Blanca",5,FALSO,FALSO,FALSO,FALSO
384,1,3,4791,41,FALSO,"Compra de Gasolina
Esso Energy 8000 Super Premiun",1,FALSO,FALSO,FALSO,FALSO
385,5,3,6608619,15,FALSO,"Compras Varias
1 Destapador de Tuberia Super",1,FALSO,FALSO,FALSO,FALSO
386,2,3,6611250,15,FALSO,"Compras Varias de Materiales
Union pvc
Lija de Agua usa 3 mt.",1,FALSO,FALSO,FALSO,FALSO
387,2,3,12,68,FALSO,"Reparacion de Bomba de Agua
Rebivinado de un  Motor
Cambio de dos Baleros
Cambio de dos Capacitador de Marcha.",1,FALSO,FALSO,FALSO,FALSO
388,1,1,4699,1,FALSO,"Compra de Mecinas
Cozaar 50 mg
Amaril 2.0",5,FALSO,FALSO,FALSO,FALSO
389,2,3,10941,111,FALSO,3.676 Defenda,1,FALSO,FALSO,FALSO,FALSO
390,1,3,24844,105,FALSO,"Compra de
2 Resmas de Papel Bond tamaño Carta
Marca Magnum.-",1,FALSO,FALSO,FALSO,FALSO
391,1,1,3421761,50,FALSO,"Compras de Accesorios para Limpieza
Bolsas para Basura
1 Fabuloso
4 Rollos de Papel Higienico Scot",5,FALSO,FALSO,FALSO,FALSO
392,1,3,46536,25,FALSO,"Gastos de
Lavado y Planchada a Maquina
9 Pantalones",1,FALSO,FALSO,FALSO,FALSO
393,5,3,491970,9,FALSO,"Compra de Gasolina
361 Power Premiun",1,FALSO,FALSO,FALSO,FALSO
394,1,3,5590,41,FALSO,"Compra de Gasolina
Esso Energy Super Premiun",1,FALSO,FALSO,FALSO,FALSO
395,1,1,17805,112,FALSO,1 Groza Tubo,5,FALSO,FALSO,FALSO,FALSO
396,2,3,5314381,2,FALSO,"Compra Varias
Foco Ahorrador de Energía
Foco Ahorrador de Energía 25w
Deposito para Alimentos
Gancho para Ropa",1,FALSO,FALSO,FALSO,FALSO
397,2,3,487516,9,FALSO,"Compra de Gasolina
361 Power Premiun",1,FALSO,FALSO,FALSO,FALSO
398,2,3,6542157,15,FALSO,"Compras Varias
Foco Fluor Globo 20w
Esponja Lava  Platos
Esfebron Teflom
Soporte para Espejo
Desodorante para Auto Pino
Argolla Cerrada Galvanizada
Forro Plastico Para Ropa
Cloro Hipoclorito Granulado 2 Lbs.",1,FALSO,FALSO,FALSO,FALSO
399,5,1,130390,4,FALSO,"Compra de Medinas
Cerebrofos Ampolla",5,FALSO,FALSO,FALSO,FALSO
400,2,3,6618020,15,FALSO,"Compras Varias 
Vastagos Ducha
Cinta Teflon Cañeria",1,FALSO,FALSO,FALSO,FALSO
402,1,3,39569,113,FALSO,"Pagos por Revision y Cambio de Repuestos
Mano de Obra
Repuestos",1,FALSO,FALSO,FALSO,FALSO
403,5,3,9226,90,FALSO,"Compras Varias
Cartucho HP Original
Cartucho Ecotoner HP.",1,FALSO,FALSO,FALSO,FALSO
404,5,3,496851,9,FALSO,"Compra de Gasolina
361 Power Premiun",1,FALSO,FALSO,FALSO,FALSO
405,2,3,10559,81,FALSO,"Valor Gastos de Papelería y Útiles
Fotocopias y Empastado",1,FALSO,FALSO,FALSO,FALSO
406,2,3,25582,82,FALSO,"Compra de Gasolina
Full Energy 8000",1,FALSO,FALSO,FALSO,FALSO
407,1,3,6291,41,FALSO,"Compra de Gasolina
Esso Energy 8000 Super Premiun",1,FALSO,FALSO,FALSO,FALSO
408,1,1,4724,1,FALSO,"Compra de Medicinas
Tridesilon Crema",5,FALSO,FALSO,FALSO,FALSO
409,1,1,4723,1,FALSO,"Compra de Medicinas
Cozaar 500
Amlosyn 10mg
Famotidina 40 mg",5,FALSO,FALSO,FALSO,FALSO
410,2,3,5,49,VERDADERO,Por Reparacion de Techo de Bodega,1,FALSO,FALSO,FALSO,FALSO
411,4,3,6,49,VERDADERO,Reparacion del Centro Comercial,1,FALSO,FALSO,FALSO,FALSO
413,1,3,499090,9,FALSO,"Compra de Gasolina
Power Plus",1,FALSO,FALSO,FALSO,FALSO
414,2,1,18744608,12,FALSO,"Pago de Impuestos de Alcaldía
de la Casa de Colonia Utila.",5,FALSO,FALSO,FALSO,FALSO
415,2,1,18744608,12,FALSO,Pago de Energía Eléctrica de La Casa de Colonia Utila,5,FALSO,FALSO,FALSO,FALSO
416,3,3,8025567,12,FALSO,Pago de Energía Eléctrica del Rancho de San Diego,1,FALSO,FALSO,FALSO,FALSO
417,1,3,3985186,3,FALSO,"Pago Por Servicios de Línea Fija
de la Casa de 2-7",1,FALSO,FALSO,FALSO,FALSO
418,2,3,3985167,3,FALSO,"Pago por Servicios de Línea Fija
 de la Oficina.",1,FALSO,FALSO,FALSO,FALSO
419,2,3,17014,82,FALSO,"Compra de Gasolina 
Energy 8000",1,FALSO,FALSO,FALSO,FALSO
420,1,3,8037,4,FALSO,"Compra de Medicinas
Avandia 4 mg",1,FALSO,FALSO,FALSO,FALSO
421,2,3,9310,90,FALSO,"Compra de Accesorios de Oficina
Cable USB",1,FALSO,FALSO,FALSO,FALSO
